location_id,timestamp,precipitation_rate_mm_hr,pore_pressure_kpa,subsurface_displacement_mm,ground_acceleration_g,realtime_water_table_m,cumulative_precip_72hr,cumulative_precip_168hr,ucs_mpa,seismic_zone,pga_g,initial_water_table_m,rockfall_event,3d_surface_coord_x,3d_surface_coord_y,3d_surface_coord_z
Zone_C,2025-07-30 14:37:12.259652,0.314,2383.4374,447.1252,0.0004,242.96,542.0797,1348.3389,123.0,II,0.19,15.8,0,536.5502,514.194,581.2628
Zone_B,2025-07-27 08:37:12.259652,2.8626,2410.5543,432.0864,0.0111,245.7242,597.0906,1297.8588,97.1,IV,0.48,21.4,0,518.5037,496.8994,561.7124
Zone_D,2025-06-04 03:37:12.259652,6.3305,1101.1304,70.9494,0.0,112.2457,596.7236,789.3937,158.4,II,0.22,18.0,0,85.1392,81.5918,92.2342
Zone_C,2025-06-25 03:37:12.259652,2.2217,2254.8589,191.6143,0.0107,229.8531,545.9854,1241.7448,123.0,II,0.19,15.8,0,229.9371,220.3564,249.0986
Zone_D,2025-05-28 07:37:12.259652,2.459,403.8485,58.8473,0.0013,41.167,88.1741,223.868,158.4,II,0.22,18.0,0,70.6167,67.6744,76.5015
Zone_A,2025-05-19 08:37:12.259652,2.3862,428.5006,46.2069,0.0002,43.68,109.9915,257.9084,90.4,IV,0.49,25.0,0,55.4483,53.138,60.069
Zone_B,2025-07-10 07:37:12.259652,5.5178,2411.2829,307.0412,0.0024,245.7985,543.6478,1369.7448,97.1,IV,0.48,21.4,0,368.4495,353.0974,399.1536
Zone_D,2025-07-07 05:37:12.259652,3.9309,2433.9981,281.925,0.0088,248.114,576.9055,1356.0375,158.4,II,0.22,18.0,0,338.31,324.2137,366.5025
Zone_C,2025-06-25 16:37:12.259652,6.7478,2266.3358,195.2978,0.0001,231.023,558.331,1302.7643,123.0,II,0.19,15.8,0,234.3573,224.5925,253.8871
Zone_B,2025-06-08 08:37:12.259652,11.5531,1627.0116,87.8131,0.0054,165.8524,612.0621,1358.0634,97.1,IV,0.48,21.4,0,105.3757,100.985,114.157
Zone_C,2025-06-15 21:37:12.259652,4.4252,2145.8432,129.5408,0.0007,218.7404,583.7695,1383.2141,123.0,II,0.19,15.8,0,155.4489,148.9719,168.403
Zone_D,2025-09-12 04:37:12.259652,13.8713,2278.9935,768.6738,0.0075,232.3133,538.7445,1261.2423,158.4,II,0.22,18.0,0,922.4085,883.9748,999.2759
Zone_C,2025-05-12 00:37:12.259652,2.3537,373.44,34.3801,0.0002,38.0673,92.6446,210.956,123.0,II,0.19,15.8,0,41.2561,39.5371,44.6941
Zone_C,2025-06-14 11:37:12.259652,6.8989,2099.8316,120.486,0.0003,214.0501,573.2139,1379.6051,123.0,II,0.19,15.8,0,144.5832,138.5589,156.6318
Zone_A,2025-05-31 18:37:12.259652,0.512,400.5963,61.685,0.0022,40.8355,103.0883,214.0372,90.4,IV,0.49,25.0,0,74.022,70.9378,80.1905
Zone_B,2025-09-17 23:37:12.259652,15.4766,2576.8001,823.1708,0.0004,262.6708,689.4903,1466.6837,97.1,IV,0.48,21.4,0,987.8049,946.6464,1070.122
Zone_D,2025-05-08 21:37:12.259652,2.537,430.3608,34.2647,0.0042,43.8696,103.9548,224.4475,158.4,II,0.22,18.0,0,41.1177,39.4044,44.5441
Zone_B,2025-06-03 03:37:12.259652,12.2746,855.7649,67.6186,0.0004,87.2339,435.7948,556.7005,97.1,IV,0.48,21.4,0,81.1423,77.7614,87.9042
Zone_B,2025-09-24 15:37:12.259652,16.8854,2585.8564,875.1173,0.0115,263.5939,616.2297,1467.9264,97.1,IV,0.48,21.4,0,1050.1408,1006.3849,1137.6525
Zone_B,2025-06-10 10:37:12.259652,9.2175,1913.9635,99.0249,0.0003,195.1033,663.6088,1495.148,97.1,IV,0.48,21.4,0,118.8298,113.8786,128.7323
Zone_A,2025-07-07 10:37:12.259652,6.2083,2334.3526,276.0235,0.0006,237.9564,528.3193,1352.5245,90.4,IV,0.49,25.0,0,331.2282,317.427,358.8305
Zone_C,2025-08-16 16:37:12.259652,2.521,2444.1293,572.6309,0.0062,249.1467,599.3846,1379.03,123.0,II,0.19,15.8,0,687.1571,658.5255,744.4202
Zone_D,2025-04-24 19:37:12.259652,0.0,394.2785,15.7225,0.0,40.1915,114.2989,233.9624,158.4,II,0.22,18.0,0,18.867,18.0809,20.4392
Zone_A,2025-08-30 18:37:12.259652,3.6481,2407.3181,671.486,0.0009,245.3943,584.2644,1320.6298,90.4,IV,0.49,25.0,0,805.7833,772.209,872.9319
Zone_C,2025-07-04 04:37:12.259652,11.4773,2428.6445,256.7259,0.0046,247.5682,598.2403,1409.0707,123.0,II,0.19,15.8,0,308.0711,295.2348,333.7437
Zone_A,2025-04-14 20:37:12.259652,3.4688,332.1176,5.4945,0.0,33.855,107.4338,196.709,90.4,IV,0.49,25.0,0,6.5934,6.3187,7.1429
Zone_D,2025-04-27 04:37:12.259652,5.579,403.6082,18.605,0.0089,41.1425,107.7682,239.6546,158.4,II,0.22,18.0,0,22.326,21.3958,24.1865
Zone_C,2025-04-20 09:37:12.259652,2.6381,346.1516,9.9928,0.0073,35.2856,79.8713,226.327,123.0,II,0.19,15.8,0,11.9914,11.4917,12.9906
Zone_A,2025-08-12 18:37:12.259652,5.4989,2302.9587,542.0923,0.0,234.7562,539.1765,1257.8231,90.4,IV,0.49,25.0,0,650.5108,623.4061,704.72
Zone_B,2025-05-28 17:37:12.259652,0.0,427.3608,59.0688,0.0008,43.5638,108.7438,246.9463,97.1,IV,0.48,21.4,0,70.8826,67.9291,76.7894
Zone_B,2025-08-08 11:37:12.259652,8.2118,2472.9948,520.1378,0.0043,252.0892,624.3907,1420.8605,97.1,IV,0.48,21.4,0,624.1654,598.1585,676.1792
Zone_A,2025-09-09 05:37:12.259652,0.0,2397.1947,740.9501,0.0097,244.3624,560.6644,1357.4606,90.4,IV,0.49,25.0,0,889.1401,852.0926,963.2351
Zone_D,2025-07-21 14:37:12.259652,16.1042,2512.8692,387.159,0.0004,256.1538,659.4031,1433.9422,158.4,II,0.22,18.0,0,464.5908,445.2329,503.3067
Zone_B,2025-08-18 21:37:12.259652,5.6688,2449.2948,598.1767,0.0,249.6733,551.4426,1383.4878,97.1,IV,0.48,21.4,0,717.812,687.9032,777.6297
Zone_D,2025-07-11 13:37:12.259652,2.4184,2408.4074,313.5808,0.0007,245.5053,562.7864,1330.9997,158.4,II,0.22,18.0,0,376.2969,360.6179,407.655
Zone_A,2025-07-26 15:37:12.259652,11.0114,2472.7362,418.7374,0.0006,252.0628,583.0591,1395.1657,90.4,IV,0.49,25.0,0,502.4849,481.5481,544.3587
Zone_B,2025-06-24 14:37:12.259652,9.6414,2357.8716,191.5953,0.0045,240.3539,589.6629,1405.3134,97.1,IV,0.48,21.4,0,229.9144,220.3346,249.0739
Zone_A,2025-06-22 03:37:12.259652,0.0,2219.0126,170.4265,0.0,226.199,507.2276,1314.4139,90.4,IV,0.49,25.0,0,204.5118,195.9905,221.5545
Zone_A,2025-05-17 04:37:12.259652,0.0,416.0048,43.4513,0.003,42.4062,106.5105,242.7128,90.4,IV,0.49,25.0,0,52.1415,49.969,56.4866
Zone_A,2025-07-21 10:37:12.259652,14.5348,2451.0759,379.8842,0.0062,249.8548,541.4578,1361.5747,90.4,IV,0.49,25.0,0,455.8611,436.8668,493.8495
Zone_B,2025-04-20 08:37:12.259652,0.6934,364.1936,11.0163,0.0,37.1247,102.3459,219.7502,97.1,IV,0.48,21.4,0,13.2195,12.6687,14.3212
Zone_C,2025-07-01 00:37:12.259652,6.1981,2432.0581,233.4244,0.0314,247.9162,614.0422,1443.6938,123.0,II,0.19,15.8,0,280.1093,268.438,303.4517
Zone_D,2025-08-06 21:37:12.259652,9.8305,2478.9281,508.1924,0.0048,252.694,633.8396,1400.5293,158.4,II,0.22,18.0,0,609.8309,584.4213,660.6502
Zone_C,2025-06-02 03:37:12.259652,2.3066,656.3755,60.9832,0.0001,66.9088,273.2421,407.995,123.0,II,0.19,15.8,0,73.1798,70.1307,79.2781
Zone_D,2025-05-09 08:37:12.259652,2.4511,428.4349,34.8635,0.0087,43.6733,105.7594,223.0175,158.4,II,0.22,18.0,0,41.8362,40.093,45.3226
Zone_C,2025-07-26 09:37:12.259652,2.7553,2385.3492,416.7525,0.0003,243.1549,586.2959,1331.2332,123.0,II,0.19,15.8,0,500.103,479.2654,541.7783
Zone_D,2025-09-26 12:37:12.259652,5.7973,2346.4488,869.1206,0.0026,239.1895,538.7909,1297.1208,158.4,II,0.22,18.0,0,1042.9447,999.4887,1129.8568
Zone_B,2025-06-01 21:37:12.259652,0.0,653.1283,64.7788,0.0,66.5778,259.5819,395.7285,97.1,IV,0.48,21.4,0,77.7346,74.4957,84.2125
Zone_B,2025-10-02 08:37:12.259652,0.0,2088.0023,930.948,0.0006,212.8443,305.6914,1063.5862,97.1,IV,0.48,21.4,0,1117.1377,1070.5902,1210.2325
Zone_D,2025-06-09 00:37:12.259652,10.9058,1701.7441,91.7126,0.0004,173.4703,603.9854,1390.5939,158.4,II,0.22,18.0,0,110.0551,105.4695,119.2264
Zone_A,2025-09-16 01:37:12.259652,13.2568,2442.1533,791.3986,0.02,248.9453,560.4104,1397.0799,90.4,IV,0.49,25.0,0,949.6784,910.1084,1028.8182
Zone_D,2025-04-23 11:37:12.259652,0.0,358.3584,14.1863,0.0008,36.5299,90.1396,206.6685,158.4,II,0.22,18.0,0,17.0235,16.3142,18.4421
Zone_A,2025-10-03 23:37:12.259652,2.4202,1848.284,921.6215,0.0007,188.4082,102.2588,874.6119,90.4,IV,0.49,25.0,0,1105.9458,1059.8647,1198.108
Zone_C,2025-08-10 17:37:12.259652,1.4288,2437.691,528.6982,0.0,248.4904,595.5823,1375.4607,123.0,II,0.19,15.8,0,634.4378,608.0029,687.3076
Zone_B,2025-05-21 04:37:12.259652,1.575,419.1824,49.3786,0.0018,42.7301,94.015,246.7549,97.1,IV,0.48,21.4,0,59.2543,56.7853,64.1921
Zone_A,2025-07-28 05:37:12.259652,8.8902,2482.1608,430.4707,0.0065,253.0235,592.5844,1397.4178,90.4,IV,0.49,25.0,0,516.5649,495.0414,559.612
Zone_B,2025-06-06 14:37:12.259652,8.7621,1476.406,79.5993,0.004,150.5001,645.1288,1179.3479,97.1,IV,0.48,21.4,0,95.5192,91.5392,103.4791
Zone_D,2025-07-11 14:37:12.259652,8.6947,2409.4074,313.8826,0.003,245.6073,568.1054,1332.6314,158.4,II,0.22,18.0,0,376.6591,360.965,408.0474
Zone_B,2025-05-25 03:37:12.259652,0.3488,425.7105,54.3678,0.005,43.3956,113.9952,231.6139,97.1,IV,0.48,21.4,0,65.2413,62.523,70.6781
Zone_C,2025-08-30 02:37:12.259652,15.4049,2493.7273,673.3741,0.0014,254.2026,617.405,1340.9838,123.0,II,0.19,15.8,0,808.0489,774.3802,875.3863
Zone_A,2025-06-20 18:37:12.259652,12.8401,2241.4956,161.1729,0.0156,228.4909,567.369,1329.4793,90.4,IV,0.49,25.0,0,193.4075,185.3489,209.5248
Zone_C,2025-09-08 09:37:12.259652,4.1647,2381.2894,741.8253,0.0006,242.741,556.9841,1305.1792,123.0,II,0.19,15.8,0,890.1904,853.0991,964.3729
Zone_C,2025-08-16 14:37:12.259652,4.3036,2450.2648,572.0175,0.0054,249.7721,610.1345,1375.1029,123.0,II,0.19,15.8,0,686.421,657.8201,743.6227
Zone_D,2025-06-29 21:37:12.259652,11.6563,2388.7686,228.2477,0.0071,243.5034,555.9169,1379.0715,158.4,II,0.22,18.0,0,273.8972,262.4849,296.722
Zone_C,2025-09-17 03:37:12.259652,8.1175,2393.9396,806.0799,0.0023,244.0305,581.5831,1317.4074,123.0,II,0.19,15.8,0,967.2959,926.9919,1047.9039
Zone_D,2025-08-05 08:37:12.259652,12.6707,2404.581,496.8137,0.0018,245.1153,530.3729,1339.293,158.4,II,0.22,18.0,0,596.1765,571.3358,645.8579
Zone_B,2025-05-28 08:37:12.259652,0.2032,425.5479,58.5817,0.0056,43.379,104.8681,241.0208,97.1,IV,0.48,21.4,0,70.298,67.3689,76.1562
Zone_A,2025-05-09 18:37:12.259652,0.9865,386.988,34.4963,0.0129,39.4483,73.8438,214.7454,90.4,IV,0.49,25.0,0,41.3956,39.6708,44.8452
Zone_D,2025-07-12 19:37:12.259652,8.5568,2429.4473,322.7243,0.0023,247.6501,574.7681,1350.3036,158.4,II,0.22,18.0,0,387.2692,371.133,419.5416
Zone_A,2025-06-09 08:37:12.259652,15.7503,1659.1975,90.9549,0.0001,169.1333,551.3305,1328.9097,90.4,IV,0.49,25.0,0,109.1459,104.5981,118.2414
Zone_C,2025-08-09 02:37:12.259652,12.297,2481.2797,516.6846,0.0072,252.9337,617.0029,1388.7914,123.0,II,0.19,15.8,0,620.0215,594.1873,671.6899
Zone_D,2025-05-20 22:37:12.259652,0.0,421.5811,49.4461,0.0023,42.9746,103.7423,244.6863,158.4,II,0.22,18.0,0,59.3353,56.863,64.2799
Zone_D,2025-07-01 04:37:12.259652,14.3587,2445.7908,237.7172,0.003,249.3161,639.5187,1387.2851,158.4,II,0.22,18.0,0,285.2606,273.3748,309.0324
Zone_C,2025-08-03 15:37:12.259652,3.2404,2445.0295,476.5664,0.0006,249.2385,599.7567,1363.8843,123.0,II,0.19,15.8,0,571.8797,548.0514,619.5363
Zone_D,2025-07-22 02:37:12.259652,10.8859,2549.015,390.9569,0.028,259.8384,678.4094,1464.9031,158.4,II,0.22,18.0,0,469.1482,449.6004,508.2439
Zone_A,2025-07-20 00:37:12.259652,11.8965,2427.8124,369.4592,0.0,247.4834,557.3589,1379.469,90.4,IV,0.49,25.0,0,443.351,424.8781,480.2969
Zone_D,2025-05-16 16:37:12.259652,1.5982,402.7225,43.9764,0.0086,41.0522,94.7704,218.0892,158.4,II,0.22,18.0,0,52.7717,50.5729,57.1693
Zone_C,2025-10-02 02:37:12.259652,2.3552,2179.8555,914.3233,0.0105,222.2075,437.0502,1189.7522,123.0,II,0.19,15.8,0,1097.1879,1051.4718,1188.6202
Zone_B,2025-05-31 10:37:12.259652,0.0,406.6025,62.5651,0.0003,41.4478,90.3154,233.7688,97.1,IV,0.48,21.4,0,75.0781,71.9499,81.3346
Zone_C,2025-09-06 02:37:12.259652,10.3427,2413.321,725.1942,0.0004,246.0062,561.3825,1325.002,123.0,II,0.19,15.8,0,870.233,833.9733,942.7524
Zone_A,2025-06-28 14:37:12.259652,4.7509,2291.122,213.974,0.0009,233.5496,581.0249,1290.2408,90.4,IV,0.49,25.0,0,256.7689,246.0702,278.1663
Zone_D,2025-08-26 15:37:12.259652,13.4637,2423.6595,654.0515,0.0625,247.0601,552.8972,1318.1576,158.4,II,0.22,18.0,0,784.8618,752.1593,850.267
Zone_A,2025-08-03 22:37:12.259652,22.4327,2439.707,479.2095,0.0059,248.6959,603.4697,1341.4957,90.4,IV,0.49,25.0,0,575.0514,551.0909,622.9724
Zone_C,2025-09-04 13:37:12.259652,9.6876,2420.8436,713.9409,0.0019,246.7731,540.9213,1360.4971,123.0,II,0.19,15.8,0,856.729,821.032,928.1231
Zone_C,2025-07-11 20:37:12.259652,9.0369,2405.7836,312.997,0.0009,245.2379,574.3959,1357.9739,123.0,II,0.19,15.8,0,375.5963,359.9465,406.896
Zone_C,2025-09-12 13:37:12.259652,12.6302,2473.4033,772.6335,0.0002,252.1308,614.7407,1386.1575,123.0,II,0.19,15.8,0,927.1602,888.5285,1004.4235
Zone_C,2025-07-09 00:37:12.259652,10.2863,2430.492,292.152,0.006,247.7566,565.5192,1347.7116,123.0,II,0.19,15.8,0,350.5824,335.9748,379.7977
Zone_A,2025-10-02 14:37:12.259652,0.0,2089.6365,913.4943,0.0055,213.0109,339.0666,1085.4661,90.4,IV,0.49,25.0,0,1096.1931,1050.5184,1187.5426
Zone_C,2025-08-30 19:37:12.259652,5.0413,2526.3886,678.7121,0.0054,257.532,642.2115,1411.4743,123.0,II,0.19,15.8,0,814.4546,780.519,882.3258
Zone_D,2025-04-14 06:37:12.259652,2.6021,311.2596,4.4636,0.0015,31.7288,105.8101,205.5236,158.4,II,0.22,18.0,0,5.3563,5.1331,5.8027
Zone_C,2025-04-19 10:37:12.259652,0.7228,347.3787,8.9856,0.0019,35.4107,101.8231,219.0616,123.0,II,0.19,15.8,0,10.7827,10.3334,11.6813
Zone_A,2025-06-27 01:37:12.259652,9.3252,2283.2455,203.3555,0.0042,232.7467,605.6342,1274.1572,90.4,IV,0.49,25.0,0,244.0266,233.8588,264.3622
Zone_B,2025-05-18 19:37:12.259652,0.0,428.2047,46.2805,0.1631,43.6498,96.2511,248.3331,97.1,IV,0.48,21.4,0,55.5366,53.2225,60.1646
Zone_B,2025-09-27 21:37:12.259652,11.6437,2436.5959,899.0871,0.0005,248.3788,519.2578,1275.6296,97.1,IV,0.48,21.4,0,1078.9045,1033.9502,1168.8132
Zone_D,2025-04-27 09:37:12.259652,0.0,402.4017,18.8595,0.0033,41.0195,104.0817,243.9013,158.4,II,0.22,18.0,0,22.6314,21.6884,24.5173
Zone_D,2025-06-07 05:37:12.259652,4.844,1517.3177,83.0577,0.0005,154.6705,588.0478,1277.9063,158.4,II,0.22,18.0,0,99.6692,95.5163,107.975
Zone_C,2025-09-24 02:37:12.259652,5.4693,2446.5211,856.4478,0.0,249.3905,625.6943,1382.9413,123.0,II,0.19,15.8,0,1027.7374,984.915,1113.3822
Zone_D,2025-08-09 00:37:12.259652,10.0858,2462.8929,524.0001,0.0,251.0594,610.9245,1345.2226,158.4,II,0.22,18.0,0,628.8002,602.6002,681.2002
Zone_B,2025-05-12 15:37:12.259652,1.6074,405.3596,38.2238,0.0001,41.3211,100.9636,227.4153,97.1,IV,0.48,21.4,0,45.8685,43.9573,49.6909
Zone_A,2025-07-23 11:37:12.259652,15.9198,2492.7608,395.0523,0.0208,254.1041,624.8194,1376.0777,90.4,IV,0.49,25.0,0,474.0628,454.3102,513.568
Zone_A,2025-09-27 18:37:12.259652,0.0,2395.6663,878.9918,0.0181,244.2066,546.2782,1302.6547,90.4,IV,0.49,25.0,0,1054.7902,1010.8406,1142.6894
Zone_A,2025-07-06 00:37:12.259652,0.0,2385.0553,265.8882,0.0018,243.1249,615.7644,1386.8536,90.4,IV,0.49,25.0,0,319.0659,305.7714,345.6547
Zone_B,2025-06-28 11:37:12.259652,10.2525,2431.9945,219.3451,0.0087,247.9097,597.8811,1408.7356,97.1,IV,0.48,21.4,0,263.2141,252.2469,285.1486
Zone_B,2025-05-02 18:37:12.259652,1.9969,404.8838,26.0758,0.0137,41.2726,94.2407,223.3842,97.1,IV,0.48,21.4,0,31.291,29.9872,33.8985
Zone_B,2025-07-20 22:37:12.259652,12.9777,2522.1416,385.4056,0.0078,257.099,636.4145,1438.2909,97.1,IV,0.48,21.4,0,462.4868,443.2165,501.0273
Zone_C,2025-06-16 23:37:12.259652,10.787,2168.0493,136.5714,0.0061,221.004,572.863,1357.1298,123.0,II,0.19,15.8,0,163.8857,157.0571,177.5429
Zone_B,2025-10-01 13:37:12.259652,0.2505,2240.7223,925.8041,0.0043,228.4121,444.4233,1144.4908,97.1,IV,0.48,21.4,0,1110.965,1064.6747,1203.5454
Zone_D,2025-09-12 11:37:12.259652,2.5911,2282.4598,770.6774,0.0005,232.6666,566.3523,1247.7556,158.4,II,0.22,18.0,0,924.8129,886.2791,1001.8807
Zone_D,2025-09-16 20:37:12.259652,8.7668,2305.8595,800.9261,0.0008,235.0519,568.6705,1290.3281,158.4,II,0.22,18.0,0,961.1113,921.065,1041.2039
Zone_A,2025-06-23 10:37:12.259652,8.0155,2181.7285,179.047,0.0056,222.3984,499.0841,1279.6761,90.4,IV,0.49,25.0,0,214.8564,205.9041,232.7611
Zone_B,2025-08-23 07:37:12.259652,9.0782,2505.9196,630.964,0.0012,255.4454,631.23,1386.0319,97.1,IV,0.48,21.4,0,757.1569,725.6087,820.2533
Zone_D,2025-08-31 00:37:12.259652,12.6039,2301.9942,684.6838,0.0024,234.6579,525.6322,1216.9188,158.4,II,0.22,18.0,0,821.6206,787.3864,890.089
Zone_B,2025-09-07 22:37:12.259652,12.6739,2490.3414,748.815,0.0053,253.8574,593.9397,1412.3642,97.1,IV,0.48,21.4,0,898.578,861.1372,973.4594
Zone_A,2025-05-26 03:37:12.259652,1.6123,409.7441,54.8349,0.0025,41.768,93.3883,222.7081,90.4,IV,0.49,25.0,0,65.8019,63.0601,71.2853
Zone_C,2025-08-28 09:37:12.259652,12.2444,2468.6049,660.6606,0.0002,251.6417,586.0634,1353.5088,123.0,II,0.19,15.8,0,792.7927,759.7597,858.8588
Zone_B,2025-06-01 04:37:12.259652,2.7706,471.1438,63.5187,0.0073,48.0269,128.5875,269.6072,97.1,IV,0.48,21.4,0,76.2224,73.0465,82.5743
Zone_A,2025-05-08 16:37:12.259652,0.0,399.1441,33.202,0.0016,40.6875,74.8673,225.825,90.4,IV,0.49,25.0,0,39.8424,38.1823,43.1626
Zone_D,2025-06-14 08:37:12.259652,11.5282,1971.0038,121.2033,0.0005,200.9178,540.2034,1300.3317,158.4,II,0.22,18.0,0,145.444,139.3838,157.5643
Zone_C,2025-05-10 18:37:12.259652,0.0,395.3232,32.9246,0.0137,40.298,119.7352,215.3501,123.0,II,0.19,15.8,0,39.5096,37.8633,42.802
Zone_C,2025-06-07 20:37:12.259652,7.3405,1675.1352,82.3986,0.0,170.7579,665.5721,1447.2641,123.0,II,0.19,15.8,0,98.8784,94.7584,107.1182
Zone_C,2025-04-11 04:37:12.259652,0.0,223.6757,1.5631,0.0003,22.8008,85.8671,85.8671,123.0,II,0.19,15.8,0,1.8758,1.7976,2.0321
Zone_B,2025-05-10 02:37:12.259652,4.3106,393.3744,35.0728,0.0049,40.0993,88.4179,218.4578,97.1,IV,0.48,21.4,0,42.0873,40.3337,45.5946
Zone_A,2025-07-18 11:37:12.259652,17.3054,2541.6024,357.9231,0.0112,259.0828,661.3135,1431.5447,90.4,IV,0.49,25.0,0,429.5078,411.6116,465.3001
Zone_A,2025-08-01 13:37:12.259652,13.4607,2393.319,462.1168,0.0271,243.9673,547.811,1318.7921,90.4,IV,0.49,25.0,0,554.5402,531.4344,600.7519
Zone_C,2025-07-05 23:37:12.259652,3.6863,2460.6269,269.8265,0.0006,250.8284,578.2504,1385.0647,123.0,II,0.19,15.8,0,323.7918,310.3005,350.7745
Zone_C,2025-04-26 13:37:12.259652,0.0694,359.6266,16.7038,0.0073,36.6592,76.81,205.2291,123.0,II,0.19,15.8,0,20.0445,19.2093,21.7149
Zone_A,2025-06-03 06:37:12.259652,4.4096,878.2295,66.6365,0.0033,89.5239,472.1007,584.1274,90.4,IV,0.49,25.0,0,79.9637,76.6319,86.6274
Zone_D,2025-05-22 11:37:12.259652,0.0145,411.113,51.397,0.01,41.9075,87.3541,239.2296,158.4,II,0.22,18.0,0,61.6764,59.1066,66.8161
Zone_C,2025-07-16 11:37:12.259652,7.7222,2359.2059,345.9166,0.0033,240.4899,551.2239,1291.8317,123.0,II,0.19,15.8,0,415.1,397.8041,449.6916
Zone_B,2025-08-04 17:37:12.259652,4.8532,2424.5231,492.5853,0.001,247.1481,594.6104,1314.1432,97.1,IV,0.48,21.4,0,591.1024,566.4731,640.3609
Zone_B,2025-08-10 06:37:12.259652,0.2394,2438.875,533.4083,0.0038,248.6111,597.7955,1400.9297,97.1,IV,0.48,21.4,0,640.09,613.4196,693.4308
Zone_B,2025-08-01 00:37:12.259652,0.6843,2348.1055,465.8211,0.0009,239.3584,521.1527,1311.9442,97.1,IV,0.48,21.4,0,558.9853,535.6943,605.5674
Zone_B,2025-08-23 01:37:12.259652,8.6885,2493.4512,629.0895,0.0037,254.1744,629.1517,1386.914,97.1,IV,0.48,21.4,0,754.9073,723.4529,817.8163
Zone_B,2025-05-30 06:37:12.259652,1.1475,426.2439,61.0849,0.0014,43.4499,96.2591,247.7086,97.1,IV,0.48,21.4,0,73.3019,70.2477,79.4104
Zone_B,2025-06-30 06:37:12.259652,9.2313,2437.486,232.5477,0.0034,248.4695,611.9142,1440.2593,97.1,IV,0.48,21.4,0,279.0573,267.4299,302.3121
Zone_C,2025-07-30 08:37:12.259652,8.8447,2393.6458,445.3282,0.0119,244.0006,547.5122,1358.4354,123.0,II,0.19,15.8,0,534.3939,512.1275,578.9267
Zone_A,2025-05-04 01:37:12.259652,1.3255,429.0561,27.3014,0.0019,43.7366,116.701,259.6072,90.4,IV,0.49,25.0,0,32.7617,31.3966,35.4919
Zone_D,2025-04-24 06:37:12.259652,0.3021,386.1828,15.0778,0.0404,39.3662,105.0842,226.9873,158.4,II,0.22,18.0,0,18.0933,17.3394,19.6011
Zone_D,2025-06-05 16:37:12.259652,10.2069,1295.6638,76.4525,0.0002,132.0758,599.5913,1000.5043,158.4,II,0.22,18.0,0,91.7431,87.9204,99.3883
Zone_A,2025-09-12 03:37:12.259652,7.1826,2444.9568,762.4107,0.0258,249.2311,615.193,1364.4477,90.4,IV,0.49,25.0,0,914.8928,876.7723,991.1339
Zone_D,2025-04-12 22:37:12.259652,0.1519,277.8941,3.2714,0.0058,28.3276,93.9361,152.2564,158.4,II,0.22,18.0,0,3.9257,3.7621,4.2528
Zone_C,2025-05-31 10:37:12.259652,3.9287,438.8681,58.2915,0.0003,44.7368,130.3559,245.8447,123.0,II,0.19,15.8,0,69.9498,67.0352,75.7789
Zone_C,2025-08-12 23:37:12.259652,10.1868,2447.7641,545.2378,0.0009,249.5172,581.7301,1374.9503,123.0,II,0.19,15.8,0,654.2854,627.0235,708.8092
Zone_B,2025-07-24 10:37:12.259652,0.6791,2365.8099,411.0764,0.0027,241.1631,498.555,1328.5174,97.1,IV,0.48,21.4,0,493.2916,472.7378,534.3993
Zone_D,2025-05-26 19:37:12.259652,0.0,415.1126,56.9866,0.0169,42.3153,92.7279,224.5095,158.4,II,0.22,18.0,0,68.384,65.5346,74.0826
Zone_D,2025-07-08 21:37:12.259652,12.0782,2440.4476,294.0992,0.0051,248.7714,584.0998,1386.8543,158.4,II,0.22,18.0,0,352.919,338.214,382.3289
Zone_C,2025-08-08 23:37:12.259652,18.3328,2479.1285,515.7527,0.0001,252.7144,611.3092,1378.9169,123.0,II,0.19,15.8,0,618.9032,593.1156,670.4785
Zone_A,2025-08-15 00:37:12.259652,13.365,2339.6205,557.9451,0.0046,238.4934,567.6078,1287.1302,90.4,IV,0.49,25.0,0,669.5342,641.6369,725.3287
Zone_C,2025-08-02 01:37:12.259652,5.1117,2457.5008,464.9782,0.0002,250.5098,633.8133,1392.0956,123.0,II,0.19,15.8,0,557.9738,534.7249,604.4716
Zone_D,2025-09-18 19:37:12.259652,11.2914,2372.2662,814.6444,0.0302,241.8212,599.0945,1359.3647,158.4,II,0.22,18.0,0,977.5733,936.841,1059.0377
Zone_B,2025-06-19 13:37:12.259652,0.7839,2241.8628,156.8602,0.0001,228.5283,571.5452,1326.2881,97.1,IV,0.48,21.4,0,188.2322,180.3892,203.9183
Zone_B,2025-05-17 10:37:12.259652,2.8114,441.1677,44.4594,0.0009,44.9712,121.5312,267.5564,97.1,IV,0.48,21.4,0,53.3513,51.1283,57.7972
Zone_D,2025-04-13 01:37:12.259652,2.9232,282.6632,3.3803,0.0081,28.8138,97.9813,158.2298,158.4,II,0.22,18.0,0,4.0564,3.8874,4.3944
Zone_C,2025-08-04 04:37:12.259652,5.401,2455.8236,480.5449,0.0002,250.3388,612.2328,1365.918,123.0,II,0.19,15.8,0,576.6539,552.6266,624.7083
Zone_A,2025-07-30 13:37:12.259652,6.6179,2430.7227,447.6846,0.0003,247.7801,579.0843,1338.9921,90.4,IV,0.49,25.0,0,537.2215,514.8373,581.99
